company,address,report publication year,internal manufacturing site
LG Display Co. Ltd.,"42-3, Jinpyung-dong, Gumi, Gyeongsangbuk-do, South Korea",2016,TRUE
LG Display Co. Ltd.,"1007, Deoguen-ri, Wollong-myeon, Paju, Gyeonggi-Do, South Korea",2016,TRUE
"LG Innotek Co., Ltd.","221, Okgye 2gongdan-ro, Gumi, Gyeongsangbuk-do, South Korea",2016,TRUE
"LG Innotek Co., Ltd.","66 Suchul Saero 9 Gil, Gumi, Gyeongsangbuk-do, South Korea",2016,TRUE
Linear Technology Corp.,"Plot 21 B, Phase 4, Bayan Lepas Free Industrial Zone, Bayan Lepas, Penang, Malaysia",2016,TRUE
Linear Technology Corp.,"4200 Northwest Pacific Rim Blvd., Camas, Washington, United States",2016,TRUE
Linear Technology Corp.,"1630 Mc Carthy Blvd, Milpitas, California, United States",2016,TRUE
Lite-On Technology Corp.,"Av. Torquato Tapajos 7891, Taruṃ, Manaus, Brazil",2016,TRUE
Lite-On Technology Corp.,"No. 88 Yanghu Road, Wujin Hi-Tech Industrial Development Zone, Changzhou, Jiangsu, China",2016,TRUE
Lite-On Technology Corp.,"No. 1 Zhen'an Road, Shangjiao Section, Chang An Town, Dongguan, Guangdong, China",2016,TRUE
Lite-On Technology Corp.,"No. 59 Hong Jing Road, Eastern Section, GETDD, Guangzhou, Guangdong, China",2016,TRUE
Lite-On Technology Corp.,"No. 8 Guangbao Road, Science City, Luogang Area, Guangzhou, Guangdong, China",2016,TRUE
Lite-On Technology Corp.,"1-3/F, Block 9 and 1 F, Block 8,Brightman Industrial Zone, Busha Road, Shenzhen, Guangdong, China",2016,TRUE
Lite-On Technology Corp.,"No. 11 Fuyuan Road, Wuqing Development Area, Tianjin, China",2016,TRUE
Lite-On Technology Corp.,"No. 45, Zhujiang Road, New District, Wuxi, Jiangsu, China",2016,TRUE
Longwell Precision Co. Ltd.,"No. 19, 2nd Industrial Avenue, Tang Xia Chong village, Song Gang town, Paoan Wa Road, Shenzhen, Guangdong, China",2016,TRUE
Luen Fung Group,"No. 48, Keji Road, Yuquan Industrial District South, Fenggang Town, Dongguan, Guangdong, China",2016,TRUE
Luen Fung Group,"No. 50, Keji Road, Yuquan Industrial District South, Fenggang Town, Dongguan, Guangdong, China",2016,TRUE
LUXSHARE-ICT,"No. 8 Yongyang Road, National economic and Technological Development Zone, Chuzhou, Anhui, China",2016,TRUE
LUXSHARE-ICT,"No. 1 Lvyin Road, Industrial Park, Ji'an, Jiangxi, China",2016,TRUE
LUXSHARE-ICT,"No. 399 Jinchang Road, Jinxi Town, Kunshan, Jiangsu, China",2016,TRUE
LUXSHARE-ICT,"No. 399, Baisheng Road, Kunshan, Jiangsu, China",2016,TRUE
Marian Inc.,"Floor 2, Building 3, Chaohuilou Technology Industrial Park, 180 Huating Road, Da Lang, Longhua, Shenzhen, Guangdong, China",2016,TRUE
Marian Inc.,"Unit 1 B, Suchun Industrial Square, 428 Xinglong Street, Suzhou Industrial Park, Suzhou, Jiangsu, China",2016,TRUE
Maxim Integrated Products Inc.,"First Philippines Industrial Park, Santo Tomas, Batangas, Philippines",2016,TRUE
Maxim Integrated Products Inc.,"Gateway Business Park, Special Export Processing Zone, Baranggay Javalera, Gen Trias, Cavite, Philippines",2016,TRUE
Maxim Integrated Products Inc.,"700/114 Amata Nakorn Industrial Estate Moo 5 Tambon Klong Tamru, Muang District, Chonburi, Bangkok, Thailand",2016,TRUE
Maxim Integrated Products Inc.,"14320 SW Jenkins Road, Beaverton, Oregon, United States",2016,TRUE
Maxim Integrated Products Inc.,"4401 South Beltwood Parkway, Dallas, Texas, United States",2016,TRUE
Maxim Integrated Products Inc.,"9651 Westover Hills Blvd, San Antonio, Texas, United States",2016,TRUE
Maxim Integrated Products Inc.,"160 Rio Robles, San Jose, California, United States",2016,TRUE
Maxim Integrated Products Inc.,"3725 N 1st Street, San Jose, California, United States",2016,TRUE
Maxim Integrated Products Inc.,"120 San Gabriel Drive, Sunnyvale, California, United States",2016,TRUE
Merry Electronics Co. Ltd.,"No. 800 Kang Yuan Road, Xiang Cheng Economic Development Zone, Suzhou, Jiangsu, China",2016,TRUE
Micron Technology Inc.,"Zone B of Shanxi Xi'an Export Processing Zone, Xinxi Ave, Xi'an, Shanxi, China",2016,TRUE
Micron Technology Inc.,"89-2, Yamada, Yuwaishida, Akita, Japan",2016,TRUE
Micron Technology Inc.,"7-10, Yoshikawa Kogyo Danchi, Higashi , Hiroshima, Japan",2016,TRUE
Micron Technology Inc.,"No. 8 Ang Mo Kio, Avenue 12, Singapore",2016,TRUE
Micron Technology Inc.,"No 429-1 Sanfong Road, Houli Dist. Central Taiwan Science Park, Taichung, Taiwan",2016,TRUE
Micron Technology Inc.,"667, Fuhsing 3rd Road, Hwa Ya Technology Park, Guishan Township, Taoyuan, Taiwan",2016,TRUE
"Minebea Co., Ltd.","No. 5202, Lianxi Road, Jinze Town, Qingpu District, Shanghai, China",2016,TRUE
"Minebea Co., Ltd.","No. 1 Tongsheng Road, Suzhou Industrial Park, Suzhou, Jiangsu, China",2016,TRUE
"Minebea Co., Ltd.","Ban Wa High-Technology Industrial Estate, 92 Moo 1, Tambon Banlen, Amphoe Bang Pa-In, Phra Nakhon Si, Ayutthaya, Thailand",2016,TRUE
"Minebea Co., Ltd.","5/2 Moo 8, Phaholyothin Road, Km.149 Tambon Nikhom Sang Ton-Eng, Amphoe Muang, Muang Lopburi, Lopburi, Thailand",2016,TRUE
Mitsumi Electric Co. Ltd.,"No. 2 Dayangzhou Road, Qingdao West Coast Export Processing Zone, Qingdao, Shandong, China",2016,TRUE
Mitsumi Electric Co. Ltd.,"1601, Sakai, Atsugi-shi, Kanagawa, Japan",2016,TRUE
Mitsumi Electric Co. Ltd.,"1007-39, Izumisawa, Chitose, Hokkaido, Japan",2016,TRUE
Mitsumi Electric Co. Ltd.,"1-1059-5, Tachiyazawa, Yamagata, Japan",2016,TRUE
Mitsumi Electric Co. Ltd.,"MRI Special Economic Zone, Sabang, Davao, Cebu, Philippines",2016,TRUE
Molex Inc.,"27 Guangshun Street,Dalian Economic and Technical Development Zone, Dalian, Liaoning, China",2016,TRUE
Molex Inc.,"No. 889 Ying Lun Road, Wai Gao Qiao Free Trade Zone, Shanghai, China",2016,TRUE
Molex Inc.,"1351-2 Sumiyoshi, Yoshida, Haibara-gun, Shizuoka, Japan",2016,TRUE
Molex Inc.,"3949-3 Kawanishi, Kanoya, Kagoshima, Japan",2016,TRUE
Molex Inc.,"2607 Jalan Per United Stateshaan Kawasan Perindustrian, Perai, Penang, Malaysia",2016,TRUE
Molex Inc.,"Calzada Industrial Nuevo Nogales No. 1115, Nogales, Sonora, Mexico",2016,TRUE
Molex Inc.,"No. 110, International Road, Jurong Town, Singapore",2016,TRUE
Molex Inc.,"700 Kingbird Road, Lincoln, Nebraska, United States",2016,TRUE
Multi-Fineline Electronix Inc.,"No. 68 Nanhu Road, Dongwu Industrial Park, Wuzhong Economic Development Zone, Suzhou, Jiangsu, China",2016,TRUE
Multi-Fineline Electronix Inc.,"No. 88 Tang Dong Road, South Yin Zhong Road, Eastern River Industrial Park, Wuzhong Economic Development Zone, Suzhou, Jiangsu, China",2016,TRUE
"Murata Manufacturing Co., Ltd.","5 F, Bldg H-5, Long Hu Processing District, Shantou, Guangdong, China",2016,TRUE
"Murata Manufacturing Co., Ltd.","15 Cuijing Road, Shenzhen Grand Industrial Zone, Pingshan New District, Shenzhen, Guangdong, China",2016,TRUE
"Murata Manufacturing Co., Ltd.","No. 6, Xingchuang 1st Road, Wuxi Export Processing Zone B Zone, Wuxi, Jiangsu, China",2016,TRUE
"Murata Manufacturing Co., Ltd.","Lishan Village, Qianwu Town, Doumen, Zhuhai, Guangdong, China",2016,TRUE
"Murata Manufacturing Co., Ltd.","JI. Maligi VIII Lot S-4, Kawasan Industri KIIC, Desa Margakaya, Kecamatan Teluk Jambe, Barat Karawang 41361, Kabupaten Bekasi, Jawa Barat, Indonesia",2016,TRUE
"Murata Manufacturing Co., Ltd.","10-28, Hananomori 2-chome, Awara, Fukui, Japan",2016,TRUE
"Murata Manufacturing Co., Ltd.","1020, Takibe, Toyoshina, Azumino, Nagano, Japan",2016,TRUE
"Murata Manufacturing Co., Ltd.","1,13-go, Okamotocho, Echizen, Fukui, Japan",2016,TRUE
"Murata Manufacturing Co., Ltd.","52, Yanagibashi, Yanagibashimachi, Hakui, Ishikawa, Japan",2016,TRUE
"Murata Manufacturing Co., Ltd.","Chi-18, Sodanimachi, Hak United Statesn, Ishikawa, Japan",2016,TRUE
"Murata Manufacturing Co., Ltd.","4-1, Higashiokino 4-chome, Higashiomi, Shiga, Japan",2016,TRUE
"Murata Manufacturing Co., Ltd.","2308, Kaminaoe, Hikawa-cho, Hikawa-gun, Shimane, Japan",2016,TRUE
"Murata Manufacturing Co., Ltd.","Chi-53, Ohmachi, Anamizu-Machi, Housu, Ishikawa, Japan",2016,TRUE
"Murata Manufacturing Co., Ltd.","93, Hikarimachi, Komatsu, Ishikawa, Japan",2016,TRUE
"Murata Manufacturing Co., Ltd.","190, Kashiwagi, Komoro, Nagano, Japan",2016,TRUE
"Murata Manufacturing Co., Ltd.","Ozowara, Echizen-cho, Nyu-gun, Fukui, Japan",2016,TRUE
"Murata Manufacturing Co., Ltd.","2-82, 1-chome, Miyukicho, Sabae, Fukui, Japan",2016,TRUE
"Murata Manufacturing Co., Ltd.","77, Fukumoto, Oku-cho, Setouchi, Okayama, Japan",2016,TRUE
"Murata Manufacturing Co., Ltd.","11-1, Nakae 4-chome, Sanuma, Hasama-cho, Tome, Miyagi, Japan",2016,TRUE
"Murata Manufacturing Co., Ltd.","345, Uwano, Toyama, Japan",2016,TRUE
"Murata Manufacturing Co., Ltd.","Plot 15, Bemban Industrial Park Jalan Bemban , Batu Gajah, Perak, Malaysia",2016,TRUE
"Murata Manufacturing Co., Ltd.","1 Yishun Avenue 7, Singapore",2016,TRUE
"Murata Manufacturing Co., Ltd.","Lo A1 Hoa Khanh Inductrial Zone, Lien Chieu District, Da Nang, Vietnam",2016,TRUE
"Murata Manufacturing Co., Ltd.","No.6, 9 A Road,Bien Hoa Industrial Zone No. 2, Dong Nai, Vietnam",2016,TRUE
"Murata Manufacturing Co., Ltd.","1-3 Thang Long Industrial Park, Dong Anh District, Hanoi, Vietnam",2016,TRUE
"Murata Manufacturing Co., Ltd.","Saigon-Linh Trung Export Processing Zone No.1, Hamlet4, Linh Trung Wa Road, Thu Duc District, Ho Chi Minh, Binh Duong, Vietnam",2016,TRUE
"Murata Manufacturing Co., Ltd.","Land Lot No. 55 Long Jiang Industrial Park, Tan Lap Wa Road, Phuoc Tan District, Tien Giang, Vietnam",2016,TRUE
Nan Ya Plastics Corp.,"No. 201 Changjiang South Road, Kunshan Economic and Technical Development Zone, Kunshan, Jiangsu, China",2016,TRUE
Nan Ya Plastics Corp.,"No. 98, Nanlin Road, Taishan Disti, New Taipei City, Taipei, Taiwan",2016,TRUE
Nan Ya Plastics Corp.,"No. 338, Sec. 1 Nankan Road, Taoyuan, Taiwan",2016,TRUE
Nichia Corp.,"491 Oka, Kaminaka-cho, Anan, Tokushima, Japan",2016,TRUE
Nichia Corp.,"38-2, Kawamukoichi, Ichiba, Oasa-Cho, Naruto, Tokushima, Japan",2016,TRUE
Nidec Corp.,"No. 12 Huancheng North Road, Hongye (138), Industrial District, Tangxia Town, Dongguan, Guangdong, China",2016,TRUE
Nidec Corp.,"136 North Science Avenue Extension, Laguna Technopark Special Economic Zone, Binan, Laguna, Philippines",2016,TRUE
Nidec Corp.,"Street No.18, Tan Thuan Export Processing Zone, District 7, Copal, Ho Chi Minh, Vietnam",2016,TRUE
Nidec Corp.,"Lot I-1d-1, Road N1, SHTP, District 9, Ho Chi Minh, Vietnam",2016,TRUE
Nippon Mektron Ltd.,"No. 1 Shuangdeng Road, Weiting Town, Suzhou Industrial Park, Suzhou, Jiangsu, China",2016,TRUE
Nippon Mektron Ltd.,"1st Floor, No.22 Xiang-Ming Road, Xiang-An District, Xiamen, Fujian, China",2016,TRUE
Nippon Mektron Ltd.,"No. 2006, Huang Yang Road, Doumen Town Doumen District, Zhuhai, Guangdong, China",2016,TRUE
Nippon Mektron Ltd.,"2626-19 Sunayama, Kamisu, Ibaraki, Japan",2016,TRUE
Nippon Mektron Ltd.,"1650-11-1 Okuhara-cho, Ushiku, Ibaraki, Japan",2016,TRUE
Nippon Mektron Ltd.,"No. 20, Guanghua Road, Sanlong Village, Daliao Township, Kaohsiung, Taiwan",2016,TRUE
Nippon Mektron Ltd.,"No. 48 Chung-Heng Street, Hsiao-Kang District, Kaohsiung, Taiwan",2016,TRUE
Nippon Mektron Ltd.,"No. 166-21, Liaozibu, Madou District, Tainan, Taiwan",2016,TRUE
Nippon Mektron Ltd.,"560 Moo 2, Bangpa-in Industrial Estate, Udomsorayuth Road,T.Klong-Jik, Bang Pa-In, Ayutthaya, Thailand",2016,TRUE
Nissha Printing Co. Ltd.,"50 Kamiyobe, Yobe-ku, Himeji, Hyogo, Japan",2016,TRUE
Nissha Printing Co. Ltd.,"Ro49-1 Uwagimachi, Daishoji, Kaga, Ishikawa, Japan",2016,TRUE
Nissha Printing Co. Ltd.,"1-1 Hinokigaoka, Minakuchi-cho, Koka, Shiga, Japan",2016,TRUE
Nitto Denko Corp.,"No. 210 North Riying Road, Waigaoqiao Free Trade Zone, Shanghai, China",2016,TRUE
Nitto Denko Corp.,"Bangkai Road, Guangming High-Technology Park, Shenzhen, Guangdong, China",2016,TRUE
Nitto Denko Corp.,"No. 468 Suhongzhong Road, Suzhou Industrial Park, Suzhou, Jiangsu, China",2016,TRUE
Nitto Denko Corp.,"919, Fuke-cho, Kameyama, Mie, Japan",2016,TRUE
Nitto Denko Corp.,"455-6, Hongo, Minogo-cho, Onomichi, Hiroshima, Japan",2016,TRUE
Nitto Denko Corp.,"18 Hirayama Nakahara, Toyohashi, Aichi, Japan",2016,TRUE
Nitto Denko Corp.,"1043, Gupo-dong, Gumi, Gyeongsangbuk-do, South Korea",2016,TRUE
Nitto Denko Corp.,"474, Hyeongok-Ri, Cheongbuk-Myeon, Pyeongtaek, Gyeonggi-Do, South Korea",2016,TRUE
NXP Semiconductors N.V.,"Tianmei Industrial North District A Section, Huangjiang Town, Dongguan, Guangdong, China",2016,TRUE
NXP Semiconductors N.V.,"Stresemannallee 101, Hamburg, Germany",2016,TRUE
NXP Semiconductors N.V.,"PT NO. 12687, Tuanku Jaafar, Industrial Park, Seremban, Negeri Sembilan, Malaysia",2016,TRUE
NXP Semiconductors N.V.,"Gertsweg 2, Nijmegen, Netherlands",2016,TRUE
NXP Semiconductors N.V.,"Philips Avenue, Light Industry and Science Park, Diezmo, Cabuyao, Laguna, Philippines",2016,TRUE
NXP Semiconductors N.V.,"10 Chin 5th Road N.E.P.Z., Kaohsiung, Taiwan",2016,TRUE
NXP Semiconductors N.V.,"303 Moo 3 Chaengwattana Road, Laksi , Bangkok, Thailand",2016,TRUE
NXP Semiconductors N.V.,"Bramhall Moor Lane, Stockport, Cheshire, Hazel Grove, United Kingdom",2016,TRUE
Omron Precision Technology Co. Ltd.,"Building 17, Fushi Industrial Zone, Binghe West Road, Qinhu Industry Region, Qingxi Town, Dongguan, Guangdong, China",2016,TRUE
Omron Precision Technology Co. Ltd.,"The 6th Factory Building, Dianzixinxi Chuangyeyuanqu, Baishazhou Industrial Zone, Hengyang, Hunan, China",2016,TRUE
ON Semiconductor Corp.,"Westerring 15, B-9700, Oudenaarde, Belgium",2016,TRUE
ON Semiconductor Corp.,"No. 27 A People West Road, Leshan, Sichuan, China",2016,TRUE
ON Semiconductor Corp.,"Block 6, Hua Jian Industrial Building, Shekou Industrial Zone, Shenzhen, Guangdong, China",2016,TRUE
ON Semiconductor Corp.,"Bozeny Nemcove 1720, Roznov pod Radhostem, Czech Republic",2016,TRUE
ON Semiconductor Corp.,"Lot 122 Senawang Industrial Estate, Seremban, Negeri Sembilan, Malaysia",2016,TRUE
ON Semiconductor Corp.,"Lot 55, Senawang Industrial Estate, Seremban, Negeri Sembilan, Malaysia",2016,TRUE
ON Semiconductor Corp.,"Golden Mile Business Park, Special Economic Zone, Governor's Drive Bo., Maduya, Carmona, Cavite, Philippines",2016,TRUE
ON Semiconductor Corp.,"71 Alps Avenue, Singapore",2016,TRUE
ON Semiconductor Corp.,"Gresham Fab, 23400 NE Glisan Street, Gresham, Oregon, United States",2016,TRUE
ON Semiconductor Corp.,"1401 N. Kings Road, Nampa, Idaho, United States",2016,TRUE
ON Semiconductor Corp.,"2300 West Buckskin Road, Pocatello, Idaho, United States",2016,TRUE
ON Semiconductor Corp.,"3080 North First Street, 95134, San Jose, California, United States",2016,TRUE
Panasonic Corp.,"No. 49, Tokyo Road, Free Trade Zone, Qingdao, Shandong, China",2016,TRUE
Panasonic Corp.,"No. 666 Lushan Road New District, Suzhou, Jiangsu, China",2016,TRUE
Panasonic Corp.,"No. 1 Xinghua 5th Branch, Xiqing Economic Development Zone, Tianjin, China",2016,TRUE
Panasonic Corp.,"JI.Raya Jakarta Bogor, Km.35 , Cimanggis, Depok, Indonesia",2016,TRUE
Panasonic Corp.,"Kawasan Industri MM2100 Blok.O-1-1 Kecamatan Cikarang Barat, Kabupaten Bekasi, Jawa Barat, Indonesia",2016,TRUE
Panasonic Corp.,"1037-2 Kamiosatsu, Chitose, Hokkaido, Japan",2016,TRUE
Panasonic Corp.,"401 Sadamasa, Fukui, Japan",2016,TRUE
Panasonic Corp.,"1786-6 Tokushige, Ijuin-Cho, Hioki, Kagoshima, Japan",2016,TRUE
Panasonic Corp.,"Tamiyaji, Tamaki, Watarai, Ise, Mie, Japan",2016,TRUE
Panasonic Corp.,"1006 Kadoma, Kadoma, Osaka, Japan",2016,TRUE
Panasonic Corp.,"55-12 Hama, Osumi, Kyotanabe, Osaka, Japan",2016,TRUE
Panasonic Corp.,"369 Nogifukutomi-cho, Matsue, Shimane, Japan",2016,TRUE
Panasonic Corp.,"4-5-1 Kurihara, Myoko, Niigata, Japan",2016,TRUE
Panasonic Corp.,"217 Omachi-cho, Omachi, Saga, Japan",2016,TRUE
Panasonic Corp.,"271 Higashi Kaihatsu, Tonami, Toyama, Japan",2016,TRUE
Panasonic Corp.,"1111-1 Shimokannuki - Kawanabe, Tsuyama, Okayama, Japan",2016,TRUE
Panasonic Corp.,"25 Kowata Nishinaka, Uji, Kyoto, Japan",2016,TRUE
Panasonic Corp.,"No. 1, Jalan Jemuju 16/13, Shah Alam, Selangor, Malaysia",2016,TRUE
PCH International,"1-4 F Building 2, Chungkin Industrial Estate, Huaxing Road, Dalang Community, Bao'an District, Shenzhen, Guangdong, China",2016,TRUE
PCH International,"2-3/F, Building A West, An Hong JI Industrial Estate, Huaxing Road, Longhua Town, Bao'an District, Shenzhen, Guangdong, China",2016,TRUE
PCH International,"3/F, Zhongtianyuan Logistics Centre, Taohua Road, Futian Free Trade Zone, Shenzhen, Guangdong, China",2016,TRUE
PCH International,"F6 No. 2, Ming Ke Da Logistic Center, Hong Liu Road, Futian Free Trade Zone, Shenzhen, Guangdong, China",2016,TRUE
PCH International,"Building 20, Huaning West Road, Hualian Industrial Zone, Da Lang Community, Bao'an District, Longhua",2016,TRUE
Pegatron Corp.,"No. 88 Kaedar Road, Kunshan High-tech Industrial Park, Kunshan, Jiangsu, China",2016,TRUE
Pegatron Corp.,"West of Rose Road and South of Bailing Road, Kunshan Development Area, Kunshan, Jiangsu, China",2016,TRUE
Pegatron Corp.,"No. 3668 Xiuyan Road, Kang Qiao Town, Pu Dong New District, Shanghai, China",2016,TRUE
Pegatron Corp.,"No. 233 Jinfeng Road, Suzhou, Jiangsu, China",2016,TRUE
Philips Lumileds Lighting Co.,"No. 3, Lintang Bayan Lepas 8, Kawasan Perindustrian Bayan Lepas, Fasa 4, Mukim 12, Bayan Lepas, Penang, Malaysia",2016,TRUE
Philips Lumileds Lighting Co.,"370 West Trimble Road, San Jose, California, United States",2016,TRUE
Pioneer Material Precision Tech.,"No. 999, Avenue of Stars, Phoenix Lake Industrial Park, Yongchuan District, Chongqing, Sichuan, China",2016,TRUE
Pioneer Material Precision Tech.,"No. 1, Jiao Ping Avenue, Ke Yuan Cheng Industrial Park, Tangxia Town, Dongguan, Guangdong, China",2016,TRUE
Pioneer Material Precision Tech.,"No. 45, Nan Hu Road, Wuzhong Economic Development Zone, Suzhou, Jiangsu, China",2016,TRUE
Platinum Optics Technology Inc.,"No .37, Keji 2nd Road, Hua Ya Technology Park, Gueishan Township, Taoyuan, Taiwan",2016,TRUE
Polymatech Co. Ltd.,"No. 718, Guangzhong Road, Xinzhuang Industry Park. Minhang, Shanghai, China",2016,TRUE
Prent Corp.,"No. 2275, Chengliu Zhonglu, Jiading District, Shanghai, China",2016,TRUE
Primax Electronics Ltd.,"Er Village, Liuwu District, Shek Kit Town, Dongguan, Guangdong, China",2016,TRUE
Primax Electronics Ltd.,"No. 2688, Tong Xin Road, Yushan Town, Kunshan, Jiangsu, China",2016,TRUE
Qorvo Inc.,"No. 17 Middle Tongji Road, Beijing, China",2016,TRUE
Qorvo Inc.,"Zona Franca Metropolitana, Barreal De Heredia, Apartado 144-3006, Haredia, Costa Rica",2016,TRUE
Qorvo Inc.,"1818 S Orange Blossom Trail, Apopka, Florida, United States",2016,TRUE
Qorvo Inc.,"7625 Thorndike Road, Greensboro, North Carolina, United States",2016,TRUE
Qorvo Inc.,"2300 N.E. Brookwood Parkway, Hillsboro, Oregon, United States",2016,TRUE
Qorvo Inc.,"500 W.Renner Road, Richardson, Texas, United States",2016,TRUE
Quadrant Solutions,"No. 55 Xiacheng Road, Tonglu, Hangzhou, Zhejiang, China",2016,TRUE
Quanta Computer Inc.,"No. 8 Jinzhou Road, High-tech Industrial park, Changshu Economic Development Zone, Changshu, Jiangsu, China",2016,TRUE
Quanta Computer Inc.,"No. 68 Sanzhuang Road, Songjiang Export Processing Zone, Shanghai, China",2016,TRUE
Quanta Computer Inc.,"44350 Nobel Drive, Fremont, California, United States",2016,TRUE
Radiant Opto Electronics Corp.,"No. 11, Xinrui Road, Science City of Guangzhou High-Technology Industrial Development Zone, Guangzhou, Guangdong, China",2016,TRUE
Radiant Opto Electronics Corp.,"No. 35, Hengtong Road., Nanjing Economic and Technology Development Zone, Nanjing, Jiangsu, China",2016,TRUE
Radiant Opto Electronics Corp.,"No. 1621, Jiang Xin East Road, Economic Developing Area, Wujiang, Jiangsu, China",2016,TRUE
Robert Bosch GmbH,"Tuebinger Strasse 123, Reutlingen, Germany",2016,TRUE
"Rohm Co., Ltd.","No. 20 Four Street East and North, Dalian Economic and Technical Development Zone, Dalian, Liaoning, China",2016,TRUE
"Rohm Co., Ltd.","No. 7, Weisan Road, Micro-electronics, Jingang Highway. Xiqing District , Tianjin, China",2016,TRUE
"Rohm Co., Ltd.","883 Kamikitajima Ooaza, Chikugo, Fukuoka, Japan",2016,TRUE
"Rohm Co., Ltd.","100 Tomioka, Kasaoka, Kasaoka, Fukuoka, Japan",2016,TRUE
"Rohm Co., Ltd.","837-1 Hatakeda Aza Inadou Ooaza, Kukuhashi, Fukuoka, Japan",2016,TRUE
"Rohm Co., Ltd.","21 Saiin Mizosaki-cho, Ukyo-ku, Kyoto, Japan",2016,TRUE
"Rohm Co., Ltd.","1162 Hiyoshi, Hirokawa, Yame, Fukuoka, Japan",2016,TRUE
"Rohm Co., Ltd.","42-2 Munpyong-dong, Daedeok-gu, Daejeon, South Korea",2016,TRUE
